Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
National Land Use Policy 2017.,2017.0,Kenya,The National Land Use Policy 2017 (NLUP) is important in addressing issues of optimal utilization of land and land related resources by providing principles and guidelines for: Proper management of land resources to promote public good and general welfare; Land use planning to enhance sustainable development; Anchoring land development initiatives; Mitigating problems associated with poor land use; Promoting environmental conservation and preservation; Preparation and review of a national spatial plan and integration of various levels of land use planning; Land and land related conflicts; Categorization of land uses in the country. The Vision of the National Land Use Policy guides Kenya towards an environmentally and socially responsible use of land and land based resources for socio-economic transformation of the people of Kenya.,https://www.ecolex.org/details/legislation/national-land-use-policy-2017-lex-faoc181087/?type=legislation&xsubjects=Mineral+resources&page=426,"Agricultural & rural development, Environment gen., Land & soil, Water", ,"Erosion,Soil conservation/soil improvement,Agricultural land,Gender,Poverty,Sustainable use,Agricultural development,International trade,Farming,Processing/handling,Crops/grasses,Capacity building,Irrigation,Sustainable development,Cultural heritage,Indigenous peoples,Biodiversity,Ecosystem preservation,Protected area,Protection forest,Environmental planning,Land-use planning,Legal proceedings/administrative proceedings,Land tenure,Environmental standards,Policy/planning,Pollution control,Governance,Community management","Africa, AFRICA FAO, Eastern Africa",2017-2027,ECOLEX_Legislation
Fiji’s National Adaptation Plan Framework.,2017.0,Fiji,"To guide the national efforts to develop its National Adaptation Plan (NAP) to comprehensively address climate change, the Government of Fiji has developed this National Adaptation Plan Framework. It provides guidance on the development and implementation of the NAP, which itself serves to implement the adaptation component of the new National Climate Change Policy. More in details, it (i) sets out the approaches and principles which will underpin how the NAP is implemented; (ii) sets out the institutional arrangements which will guide the formulation and coordination of efforts to implement the NAP and steer the national process over the long term; and (iii) proposes some initial efforts to progress the NAP process. Being one of the most vulnerable countries to climate change, even under a scenario of 1.5 C of global warming, Fiji will experience severe negative climate change impacts. For this reason this framework outlines how climate change adaptation will be integrated throughout sub-national planning structures, helping to ensure that adaptation finance reaches those who truly experience climate change first hand.",https://www.ecolex.org/details/legislation/fijis-national-adaptation-plan-framework-lex-faoc186924/?type=legislation&xsubjects=Mineral+resources&page=426,Environment gen., ,"Climate change,Policy/planning,Risk assessment/management,Subsidy/incentive,Poverty,Disasters,Integrated management,Ecosystem preservation","ASIA AND THE PACIFIC, Melanesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Stratégie Nationale de Développement Durable 2030.,2017.0,Morocco,"La Stratégie nationale de développement durable 2030 vise à mettre en œuvre les fondements d’une économie verte et inclusive au Maroc d’ici 2030. Elle repose sur 4 principes, à savoir, une conformité internationale (Principe 1); une conformité avec les principes de la Loi-cadre 99-12 portant Charte Nationale de l’Environnement et du Développement Durable (Principe 2); un engagement des parties prenantes (Principe 3); et une stratégie opérationnelle (Principe 4). Dans l’optique de la réalisation de cette vision, sept (7) enjeux ont été définis.",https://www.ecolex.org/details/legislation/strategie-nationale-de-developpement-durable-2030-lex-faoc185348/?type=legislation&xsubjects=Mineral+resources&page=427,"Agricultural & rural development, Livestock, Environment gen., Food & nutrition, Fisheries, Forestry, Land & soil, Water, Wild species & ecosystems, Waste & hazardous substances", ,"Governance,Sustainable development,Climate change,Policy/planning,Poverty,Cultural heritage,Traditional knowledge/indigenous knowledge,Environmental planning,Fishery management and conservation,Sustainable use,Food security,Forest management/forest conservation,Land-use planning,Soil conservation/soil improvement,Soil rehabilitation,Research,Desertification,Waste management,Freshwater resources management,Ecosystem preservation","Africa, Mediterranean, NEAR EAST AND NORTH AFRICA, North Atlantic, Northern Africa",,ECOLEX_Legislation
"National Strategy for Youth Employment in Agriculture, 2017",2017.0,Uganda,"This Policy is prepared by the Ministry of Agriculture, Animal Industry and Fisheries in a bid to make agriculture into a more attractive source of employment to the youth, and to lead to a massive reduction of poverty. The overarching goal of the Policy is to increase and sustain youth employment in the agricultural sector at the various levels of the value chain. Its vision and mission statement are an economically empowered youth from gainful employment in agriculture and enhancing youth employment by reducing deterrents to decent and gainful employment in agriculture, respectfully; both with an emphasis on youth employment in agriculture. The Policy identifies five thematic areas in order to achieve its goal; ensuring an enabling environment for youth employment in agriculture; supporting youth oriented agricultural extension; improving youth education and learning; supporting youth entrepreneurship; and  adaption to and mitigation of agribusiness risk and uncertainties. The Policy is estimated to cost about UGX5.29 Billion within 2017-2022 and factors in an inflation rate of 7% in this estimation. The Policy is thus to be financed by GoU with support from development partners, and the Policy provides extensively for its budgetary plans. Monitoring of the Policy is to be done by district Agriculture Officers who will use reported data by agriculture extension workers, community development officers and commercial officers who have networks at the sub-county levels, while evaluation will be conducted mainly to assess the impact of the Policy in the medium and longer term.",https://www.ecolex.org/details/legislation/national-strategy-for-youth-employment-in-agriculture-2017-lex-faoc201771/?type=legislation&xsubjects=Mineral+resources&page=427,Agricultural & rural development, ,"Agricultural development,Capacity building,Data collection/reporting,Education,Policy/planning,Poverty,Rural employment,Rural youth","Africa, AFRICA FAO, Eastern Africa, Landlocked Developing Countries, Least Developed Countries",,ECOLEX_Legislation
Strategy for addressing Land Use Planning Challenges in Tanzania.,2017.0,"Tanzania, Un. Rep. of","This Strategy for addressing Land Use Planning Challenges is a nationwide sectoral document aiming at (i) encouraging the best use of limited land resources to be attained through strengthened institutions and (ii) coordinating mechanisms for facilitating active involvement and participation of people at the local level considering the increasing demand to regulate the use of land resources and the growing awareness that land‐use management problems are better addressed through a participatory and integrated approach. Consequently, the objectives of this Strategy are (i) to strengthen institutions and coordinating mechanisms; (ii) to improve and strengthen planning and management systems; and (iii) to create a mechanism to facilitate the active involvement and participation of people at the local level. The document includes a cross-cutting issue by highlighting the necessity of prioritizing the participation of women and other minority groups in the planning, implementation, and management of land use plans.",https://www.ecolex.org/details/legislation/strategy-for-addressing-land-use-planning-challenges-in-tanzania-lex-faoc205732/?type=legislation&xsubjects=Mineral+resources&page=427,"Agricultural & rural development, Land & soil, Water", ,"Agricultural land,Capacity building,Gender,Land-use planning,Pastoralism,Sustainable development","Africa, AFRICA FAO, Eastern Africa, Least Developed Countries",,ECOLEX_Legislation
National Sustainable Development Strategy.,2017.0,Italy,"This publication brought the Republic of Italy National Sustainable Development Strategy, here in accordance with topics and objectives from 2017, in relation with the United Nations Agenda 2030.",https://www.ecolex.org/details/legislation/national-sustainable-development-strategy-lex-faoc188722/?type=legislation&xsubjects=Mineral+resources&page=427,"Environment gen., Food & nutrition, General", ,"Sustainable development,Equity,Poverty,Policy/planning,Sustainable use,Environmental fees/charges,Environmental planning,Environmental security,Emissions,Public health,Food security","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",This Strategy is in force starting the day of its adoption.,ECOLEX_Legislation
Agricultural Holdings (Units of Production) (England) Order 2016 (S.I. No. 977 of 2017).,2017.0,United Kingdom,"This Order prescribes units of production for the assessment of the productive capacity of agricultural land situated in England. An assessment of the productive capacity of agricultural land is required in determining whether or not the land in question is a ""commercial unit of agricultural land"" for the purposes of the succession provisions in the Agricultural Holdings Act 1986 (a commercial unit of agricultural land within the meaning of paragraph 3(1) of Schedule 6 to the Act).",https://www.ecolex.org/details/legislation/agricultural-holdings-units-of-production-england-order-2016-si-no-977-of-2017-lex-faoc174030/?type=legislation&xsubjects=Mineral+resources&page=427,Agricultural & rural development, Regulation,"Less favoured areas,Agricultural land,Mountain area,Financial agricultural measures","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Resolución Nº 228-2017-MIDIS ─ Manual de Operaciones del Fondo de Cooperación para el Desarrollo Social (FONCODES).,2017.0,Peru,"La presente Resolución aprueba el Manual de Operaciones del Fondo de Cooperación para el Desarrollo Social (FONCODES). El FONCODES es un Programa Social de alcance Nacional adscrito al Ministerio de Desarrollo e Inclusión Social (MIDIS), que promueve la autonomía económica sostenible y el desarrollo social de la población en situación de pobreza, pobreza extrema, vulnerabilidad o exclusión, en el ámbito rural y/o urbano, mediante la generación de oportunidades económicas a través de la implementación de programas y proyectos de desarrollo productivo, de infraestructura y proyectos especiales, entre otros, en alianza con los diferentes actores públicos y/o privados comprometidos con el desarrollo local. FONCODES gestiona programas y proyectos de desarrollo productivo, infraestructura económica y social orientados hacia la población en situación de pobreza y pobreza extrema, vulnerabilidad o exclusión, en el ámbito rural y urbano, articulados territorialmente en alianza con los actores comprometidos con el desarrollo loca.",https://www.ecolex.org/details/legislation/resolucion-no-228-2017-midis-manual-de-operaciones-del-fondo-de-cooperacion-para-el-desarrollo-social-foncodes-lex-faoc174073/?type=legislation&xsubjects=Mineral+resources&page=427,Agricultural & rural development, Regulation,"Institution,Subsidy/incentive,Poverty,Social protection,Sustainable development,Less favoured areas,Rural youth","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Resolución Nº 25-2017 ─ Modifica el Procedimiento de la Gerencia Ejecutiva Técnica Agropecuaria del Banco de Desarrollo Agropecuario.,2017.0,Panama,"La presente Resolución modifica el Procedimiento de la Gerencia Ejecutiva Técnica Agropecuaria del Banco de Desarrollo Agropecuario, respecto a algunos procedimientos necesarios para orientar, coordinar, supervisar y dirigir la ejecución de los programas de trabajo de las diferentes unidades que proporcionan financiamiento a los programas de desarrollo agropecuario y proyectos agroindustriales.",https://www.ecolex.org/details/legislation/resolucion-no-25-2017-modifica-el-procedimiento-de-la-gerencia-ejecutiva-tecnica-agropecuaria-del-banco-de-desarrollo-agropecuario-lex-faoc175299/?type=legislation&xsubjects=Mineral+resources&page=427,Agricultural & rural development, Regulation,"Agricultural development,Financial agricultural measures,Credit,Legal proceedings/administrative proceedings,Non-governmental entity","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
Decree 10 October 2017 on the approval of the measures part of the Programme related to the definition of strategies for the marine environment.,2017.0,Italy,"This Decree sets the legal parameters and approves the contents of the Programme (submitted at the meeting of 16 September 2016 to the Technical Committee, who shared the contents and the text of the related plan) that developed the measures and strategies regarding the conservation and improvement of marine environment on the territory of the Italian sea domain.",https://www.ecolex.org/details/legislation/decree-10-october-2017-on-the-approval-of-the-measures-part-of-the-programme-related-to-the-definition-of-strategies-for-the-marine-environment-lex-faoc171628/?type=legislation&xsubjects=Mineral+resources&page=427,"Environment gen., Sea", Regulation,"Marine pollution,Marine area,Pollution control,Management/conservation,Policy/planning","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",This Decree enters into force on the day of its publication in the Official Gazette.,ECOLEX_Legislation
"Presidential Decree No. PP-3318 “On organizational arrangements for the promotion of farming, dehkan farms and smallholding”.",2017.0,Uzbekistan,"The President approves constitution of the Association of farmers, dehkans and smallholders granting thereto the following rights: (a) participation in discussion on the efficiency of use of arable land at the sessions of local government; (b) select candidates for constitution of farms; (c) submit proposals for allotment of agricultural land to farmers to the local government; (d) promote legal actions (claims) without payment state dues for legal protection of farmers, dehkans and smallholders; and (e) request information at state bodies, local government and public officials for the purpose of protection of rights and legal interests of farmers, dehkans and smallholders.",https://www.ecolex.org/details/legislation/presidential-decree-no-pp-3318-on-organizational-arrangements-for-the-promotion-of-farming-dehkan-farms-and-smallholding-lex-faoc171014/?type=legislation&xsubjects=Mineral+resources&page=427,Agricultural & rural development, Regulation,"Agricultural land,Farming,Family farming,Smallholders/peasants,Public participation,Local government,Legal proceedings/administrative proceedings","Aral Sea, Asia, ASIA AND THE PACIFIC, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",This Presidential Decree enters into force on the date of signature.,ECOLEX_Legislation
"Decreto Nº 1655 - Modifica el Decreto Único Reglamentario del Sector Ambiente y Desarrollo Sostenible, en lo relacionado con en el sentido de establecer la organización y funcionamiento del Sistema Nacional de Información Forestal, el Inventario Forestal Nacional y el Sistema de Monitoreo de Bosques y Carbono que hacen parte del Sistema de Información Ambiental para Colombia.",2017.0,Colombia,"El presente Decreto adiciona el Decreto Nº 1076 de 2015, en el sentido de establecer la organización y funcionamiento del Sistema Nacional de Información Forestal (SNIF), el Inventario Forestal Nacional (IFN) y el Sistema de Monitoreo de Bosques y Carbono (SMBYC), que hacen parte del Sistema de Información Ambiental para Colombia (SIAC). El SNIF, el IFN y el SMBYC generan información de referencia para la estructuración y operación de los sistemas de registro para el monitoreo, reporte y verificación de las acciones de mitigación a nivel nacional; en particular del Registro Nacional de Reducción de Emisiones (RENARE) y del Registro Nacional de Reducción de Emisiones debidas a la Deforestación y la Degradación Forestal(Registro REDO+).",https://www.ecolex.org/details/legislation/decreto-no-1655-modifica-el-decreto-unico-reglamentario-del-sector-ambiente-y-desarrollo-sostenible-en-lo-relacionado-con-en-el-sentido-de-establecer-la-organizacion-y-funcionamiento-del-sistema-nacional-de-informacion-forestal-el-inventario-forestal-nacional-y-el-sistema-de-monitoreo-de-bosques-y-carbono-que-hacen-parte-del-sistema-de-informacion-ambiental-para-colombia-lex-faoc181239/?type=legislation&xsubjects=Mineral+resources&page=427,"Environment gen., Forestry", Regulation,"Institution,Data collection/reporting,Access-to-information,Climate change,Monitoring,Clean development mechanism,Forest management/forest conservation,Afforestation/reforestation","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Décret n° 2017-915 du 10 octobre 2017modifiant et complétant certaines dispositions du décret n° 2015-089 du 10 février 2015 fixant les attributions du Ministre de l’Industrie et du Développement du Secteur Privé ainsi que l’organisation générale de son Ministère.,2017.0,Madagascar,"Le présent décret modifie et complète les dispositions de l’article 3, du décret n° 2015-089 du 10 février 2015 fixant les attributions du Ministre de l’Industrie et du Développement du Secteur Privé ainsi que l’organisation générale de son Ministère. Ces modifications portent l’organisation, les attributions et les fonctions des structures suivantes: le Ministre, le Secrétaire général, et les Directions générales.",https://www.ecolex.org/details/legislation/decret-n-2017-915-du-10-octobre-2017modifiant-et-completant-certaines-dispositions-du-decret-n-2015-089-du-10-fevrier-2015-fixant-les-attributions-du-ministre-de-lindustrie-et-du-developpement-du-secteur-prive-ainsi-que-lorganisation-generale-de-son-ministere-lex-faoc179229/?type=legislation&xsubjects=Mineral+resources&page=427,Agricultural & rural development, Regulation,"Institution,Governance,Cooperative/producer organization,Business/industry/corporations","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Least Developed Countries",,ECOLEX_Legislation
Presidential Decree No. 365 “On the promotion of agro-ecotourism”.,2017.0,Belarus,"The President, with a view of creating favorable conditions for the development of agro-ecotourism, improve living conditions of citizens in rural areas, small urban settlements and improvement of rural infrastructure, decrees that provision of services in the sphere of agro-ecotourism can be performed by natural persons permanently residing in single-family residential house or in a townhouse in rural areas or small urban areas, manufacturing agricultural commodities on agricultural land, or smallholders; or agricultural organizations. Provision of agro-ecotourism services by the aforesaid natural persons and agricultural organizations shall not be considered entrepreneurial activity. Provision of agro-ecotourism services by service suppliers and tourists (tour-operators) shall be regulated by contracts.",https://www.ecolex.org/details/legislation/presidential-decree-no-365-on-the-promotion-of-agro-ecotourism-lex-faoc173360/?type=legislation&xsubjects=Mineral+resources&page=427,"Environment gen., Land & soil, Wild species & ecosystems", Legislation,"Agricultural land,Tourism,Contract/agreement,Smallholders/peasants","CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",This Presidential Decree enters into force after its official publication.,ECOLEX_Legislation
Presidential Decree No. 364 “On performance of handicraft activities by natural persons”.,2017.0,Belarus,"The President, with a view of creating favorable conditions for the performance of handicraft activities by natural persons, decrees that handicraft activities related to individual manufacturing and vending of commodities and provision of services with the use of manual labor and tools shall not be considered entrepreneurial activity. Handicraft activities shall include: (a) manufacturing of fishing gear; and (b) equipment for keeping of poultry, birds, wild animals and bees.",https://www.ecolex.org/details/legislation/presidential-decree-no-364-on-performance-of-handicraft-activities-by-natural-persons-lex-faoc173361/?type=legislation&xsubjects=Mineral+resources&page=427,"Agricultural & rural development, Fisheries, Wild species & ecosystems", Legislation,"Equipment,Apiculture/sericulture,Fishing gear/fishing method,Fishery management and conservation,Hunting gear/hunting methods,Birds,Wild fauna","CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",This Presidential Decree enters into force after its official publication.,ECOLEX_Legislation
Decreto Supremo Nº 026-2017-VIVIENDA ─ Crea la Comisión Multisectorial Permanente para la Evaluación de Predios con fines de Vivienda Social.,2017.0,Peru,"El presente Decreto Supremo crea la Comisión Multisectorial Permanente para la Evaluación de Predios con fi nes de Vivienda Social, adscrita al Ministerio de Vivienda, Construcción y Saneamiento (MVCS), la cual tiene por objeto emitir informes técnicos que contribuyan a promover y facilitar el acceso de la población a la vivienda social, así como realizar el seguimiento de sus recomendaciones. Se considera como vivienda social, a aquella solución habitacional dirigida a la población de menores recursos económicos y de mayor vulnerabilidad, de acuerdo a la legislación aplicable. La Comisión Multisectorial emitirá informes técnicos sobre la viabilidad de los predios de dominio privado del Estado y de propiedad privada, que le sean propuestos, de acuerdo a la evaluación técnica y legal efectuada por la Secretaria Técnica, a fin de destinarlos al desarrollo de proyectos de vivienda social.",https://www.ecolex.org/details/legislation/decreto-supremo-no-026-2017-vivienda-crea-la-comision-multisectorial-permanente-para-la-evaluacion-de-predios-con-fines-de-vivienda-social-lex-faoc173149/?type=legislation&xsubjects=Mineral+resources&page=427,Land & soil, Regulation,"Institution,Urban land,Property rights,Poverty,Common property,Land tenure,Indigenous peoples","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Decreto Legislativo Nº 781 - Modifica el Decreto Legislativo Nº 839, Ley de Protección Integral de la Niñez y de la Adolescencia.",2017.0,El Salvador,"El presente Decreto Legislativo modifica la Ley de Protección Integral de la Niñez y de la Adolescencia (LEPINA), en aspectos relacionados con el acoso en el ámbito escolar, prohibiendo cualquier forma de manifestación de violencia dentro de los Centros Educativos Públicos y Privados, especialmente el acoso escolar, considerando como tal cualquier forma de maltrato físico, psicológico, verbal o cibernético producido a niñas, niños y adolescentes de forma reiterada.",https://www.ecolex.org/details/legislation/decreto-legislativo-no-781-modifica-el-decreto-legislativo-no-839-ley-de-proteccion-integral-de-la-ninez-y-de-la-adolescencia-lex-faoc173934/?type=legislation&xsubjects=Mineral+resources&page=427,Agricultural & rural development, Legislation,"Access-to-information,Social protection","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
"Decreto Supremo Nº 015-2017-PRODUCE ─ Reglamento del Decreto Legislativo Nº 1304, Ley de etiquetado y verificación de los Reglamentos Técnicos de los productos industriales manufacturados.",2017.0,Peru,"El presente Decreto Supremo aprueba el Reglamento de la Ley de etiquetado y verificación de los Reglamentos Técnicos de los productos industriales manufacturados, e incluye el Cuadro de tipificación de infracciones y escala de sanciones aplicables a los productos industriales manufacturados para uso o consumo final regulados por Reglamentos Técnicos, los cuales forman parte integrante del presente Decreto Supremo. El presente Reglamento tiene por objeto regular los mecanismos de cumplimiento de los reglamentos técnicos, con excepción de las disposiciones en materia de etiquetado, referidos a productos industriales manufacturados para uso o consumo final. Para ello, se establece acciones de prevención, advertencia y fiscalización, y se aprueba la tipificación de las infracciones administrativas y la escala de sanciones. La presente norma tiene por finalidad lograr el cumplimiento de las disposiciones contenidas en los Reglamentos Técnicos a efectos de cautelar la salud, seguridad y vida de las personas.",https://www.ecolex.org/details/legislation/decreto-supremo-no-015-2017-produce-reglamento-del-decreto-legislativo-no-1304-ley-de-etiquetado-y-verificacion-de-los-reglamentos-tecnicos-de-los-productos-industriales-manufacturados-lex-faoc174046/?type=legislation&xsubjects=Mineral+resources&page=427,Agricultural & rural development, Regulation,"Consumer protection,Internal trade,International trade,Legal proceedings/administrative proceedings,Offences/penalties","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Presidential Decree No. UP-5199 “On measures to radically improve the system for protecting the rights and legitimate interests of farmers, dehkan farms and smallholders, and efficient use of agricultural land areas under crops”.",2017.0,Uzbekistan,"The President decrees to establish beginning from the harvest of 2018 the modalities, according to which: (a) the efficiency of land plots tenure pertaining to farms shall be discussed at the local government meetings on a quarterly basis, while the efficiency of use of agricultural land areas under crops pertaining to dehkan farms and smallholders shall be discussed monthly in the self-governing bodies of citizens; and (b) in relation to farmers, dehkan farms and smallholders who inefficiently used land plots, that did not completely sow crops and that did not timely implement agrotechnical measures, strict liability measures will be applied to the extent of cessation of their rights to land plots.",https://www.ecolex.org/details/legislation/presidential-decree-no-up-5199-on-measures-to-radically-improve-the-system-for-protecting-the-rights-and-legitimate-interests-of-farmers-dehkan-farms-and-smallholders-and-efficient-use-of-agricultural-land-areas-under-crops-lex-faoc173125/?type=legislation&xsubjects=Mineral+resources&page=427,"Agricultural & rural development, Land & soil", Legislation,"Agricultural land,Farming,Smallholders/peasants,Crops/grasses,Expropriation,Land tenure","Aral Sea, Asia, ASIA AND THE PACIFIC, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",This Resolution enters into force on the date of signature.,ECOLEX_Legislation
Regulation on research and practice center on human rights of the Ankara University.,2017.0,Turkey,"The research and practice center on human rights of the Ankara University aims at respect for, and protection, implementation and development of human rights. The Center focuses on national and international law with a multi-disciplinary principle in the field of human rights law. Furthermore this Center carries out studies in line with the UN organizations such as UNESCO and ILO. The Center organizes seminars at national and international level. This Regulation sets forth provisions on the purpose, scope, management and administration of the center of the Ankara University.",https://www.ecolex.org/details/legislation/regulation-on-research-and-practice-center-on-human-rights-of-the-ankara-university-lex-faoc173194/?type=legislation&xsubjects=Mineral+resources&page=427,Environment gen., Regulation,"Social protection,International relations/cooperation,Institution,International organization","Asia, Black Sea, EUROPE AND CENTRAL ASIA, Mediterranean, Middle East, Western Asia",This Regulation enters into force on the day it is published in the Official Gazette.,ECOLEX_Legislation
"Décret n° 2017-1456 du 9 octobre 2017 modifiant les articles R. 125-44, R. 512-80 et R. 556-3 du code de l’environnement et R. 441-8-3 du code de l’urbanisme.",2017.0,France,Le présent décret régit les installations classées pour la protection de l’environnement; la remise en état; la pollution; et les garanties financières.,https://www.ecolex.org/details/legislation/decret-n-2017-1456-du-9-octobre-2017-modifiant-les-articles-r-125-44-r-512-80-et-r-556-3-du-code-de-lenvironnement-et-r-441-8-3-du-code-de-lurbanisme-lex-faoc171206/?type=legislation&xsubjects=Mineral+resources&page=427,"Environment gen., Land & soil", Regulation,"Environmental planning,Pollution control,Classification/declassification,Urban land","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Loi du Pays n° 2017-26 du 9 octobre 2017 relative aux aides à la filière agricole.,2017.0,French Polynesia (France),"La présente loi précise les règles encadrant le soutien de la Polynésie française au développement du secteur de l'agriculture et de l'agro-transformation en relation avec des produits locaux. Cette loi définit les catégories de bénéficiaires ; et les catégories d'aides (équipement agricole ; aides à l'acquisition de petits matériels agricoles et d'agro-transformation ; aides à l'investissement en équipements agricoles et d'agro-transformation ; la valorisation de terres agricoles ; les aides à la conception d'aménagements fonciers ; les aides à la réalisation d'aménagements fonciers ; le développement de productions spécifiques ; les aides aux installations d'élevage ; les aides à la création ou au renouvellement de productions agricoles ; les aides à la plantation et à la production; les aides au développement des cocoteraies ; la valorisation de la filière agricole ; les aides à la réalisation d'actions de marketing ; les aides à la réalisation de projets ou d'expertises ""qualité"" ; les aides à la réalisation d'analyses ou d'expertises technico-économiques de l'exploitation ; les plafonds et modalités d’attributions ; les instruction des demandes d'aide ; les dispositions spécifiques aux catégories d'aides.",https://www.ecolex.org/details/legislation/loi-du-pays-n-2017-26-du-9-octobre-2017-relative-aux-aides-a-la-filiere-agricole-lex-faoc175749/?type=legislation&xsubjects=Mineral+resources&page=427,"Agricultural & rural development, Food & nutrition", Legislation,"Subsidy/incentive,Financial agricultural measures,Agricultural development,Right to food,Human rights","ASIA AND THE PACIFIC, European Union Countries, Oceania, Polynesia, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Council Decision (EU) 2017/2307 on the conclusion of the Agreement between the European Union and the Republic of Chile on trade in organic products.,2017.0,,"By virtue of this Decision, the Council of the European Union approves the Agreement between the European Union and the Republic of Chile on trade in organic products. Further the Decision establishes that amendments to the lists of products in Annexes I and II to the Agreement shall be approved by the Commission on behalf of the European Union.",https://www.ecolex.org/details/legislation/council-decision-eu-20172307-on-the-conclusion-of-the-agreement-between-the-european-union-and-the-republic-of-chile-on-trade-in-organic-products-lex-faoc172216/?type=legislation&xsubjects=Mineral+resources&page=428,"Agricultural & rural development, Food & nutrition", Legislation,"International agreement-implementation,Agricultural commodities,Ecological production/organic production",,,ECOLEX_Legislation
Resolution No. 452 of 2017 of Georgian Government on Rules for Preparing Disaster Management Plan,2017.0,Georgia,The Resolution provides rules for preparing disaster management plans. It consists of eight articles: General provisions (1); Definition of terms (2); Requirements for preparing the plans (3); Stages for preparing the plans (4); Content of the plans (5); Informational maps (6); External disaster management plans (7); and Informing the public (8). The Resolution also adopts Structure of disaster management plan (Annex 1) and Detailed plans for measures to be taken broken down in disaster phases and different scenarios (Annex 2). The plans are to be prepared by subjects of the unified disaster management system of Georgia which need to be approved by the Disaster Management Agency of the Ministry of Internal Affairs of Georgia. The regulation does not apply to nuclear and radiation disasters.,https://www.ecolex.org/details/legislation/resolution-no-452-of-2017-of-georgian-government-on-rules-for-preparing-disaster-management-plan-lex-faoc172917/?type=legislation&xsubjects=Mineral+resources&page=428,Environment gen., Regulation,"Disasters,Policy/planning,Procedural matters","Asia, Black Sea, Eastern Europe, EUROPE AND CENTRAL ASIA, Western Asia",,ECOLEX_Legislation
Presidential Decree No. PP-3313 “On measures for further improvement of operation of state unitary enterprise “Uzmeliomashleasing”.,2017.0,Uzbekistan,"The President, with a view of further improvement of operation of state unitary enterprise “Uzmeliomashleasing”, stimulation of the delivery of modern drainage and other machinery and equipment to building organizations specialized in reclamation and other water management operations, operational water management organizations, water users associations and farms on leasing basis, as well as to other organizations, determines the main tasks and priorities of the aforesaid enterprise as follows: (a) supply of modern drainage and other machinery and equipment; (b) servicing of drainage and other machinery and equipment; and (c) systematic monitoring of technical state, purposeful and efficient use of drainage and other machinery and equipment supplied on lease.",https://www.ecolex.org/details/legislation/presidential-decree-no-pp-3313-on-measures-for-further-improvement-of-operation-of-state-unitary-enterprise-uzmeliomashleasing-lex-faoc173126/?type=legislation&xsubjects=Mineral+resources&page=428,"Agricultural & rural development, Environment gen., Land & soil, Water", Regulation,"Business/industry/corporations,Drainage/land reclamation,Equipment,Lease,Water users' associations","Aral Sea, Asia, ASIA AND THE PACIFIC, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",This Presidential Decree enters into force on the date of signature.,ECOLEX_Legislation
