Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Resolución Nº 006-2009-PCM-SDOT ─ Lineamientos para el análisis de la situación de límites y la configuración del ámbito de una provincia en el Estudio de Diagnóstico y Zonificación (EDZ).,2019.0,Peru,"La presente Resolución aprueba la Directiva Nº 001-2019-PCM-SDOT que aprueba los Lineamientos para el análisis de la situación de límites y la configuración del ámbito de una provincia en el Estudio de Diagnóstico y Zonificación (EDZ), así como las matrices de centros poblados, centros funcionales y unidades funcionales integrantes del EDZ, a fin de complementar la información contenida en el EDZ para el proceso de saneamiento y organización territorial.",https://www.ecolex.org/details/legislation/resolucion-no-006-2009-pcm-sdot-lineamientos-para-el-analisis-de-la-situacion-de-limites-y-la-configuracion-del-ambito-de-una-provincia-en-el-estudio-de-diagnostico-y-zonificacion-edz-lex-faoc189662/?type=legislation&xsubjects=Mineral+resources&page=202,Land & soil, Regulation,"Institution,Legal proceedings/administrative proceedings,Registration,Land-use planning,Land consolidation,Survey/mapping,Dispute settlement,Public land","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Resolución Nº 148-2019-OS ─  Modifica el Texto Único Ordenado del Reglamento de uso de Sistemas de Posicionamiento Global (GPS).,2019.0,Peru,"La presente Resolución modifica el Texto Único Ordenado del Reglamento de uso del Sistemas de Posicionamiento Global (GPS), respecto al tipo de unidades de transporte de Petróleo Crudo, Gas Licuado de Petróleo, Combustibles Líquidos, Otros Productos Derivados de los Hidrocarburos y de las unidades que transportan Combustible Líquido en contenedores intermedios con un volumen mayor a 55 galones, que circulen en los distritos indicados; así como de algunos solventes.",https://www.ecolex.org/details/legislation/resolucion-no-148-2019-os-modifica-el-texto-unico-ordenado-del-reglamento-de-uso-de-sistemas-de-posicionamiento-global-gps-lex-faoc189694/?type=legislation&xsubjects=Mineral+resources&page=202,Energy, Regulation,"Natural gas,Internal trade,Oil,Registration,Transport/storage","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Governmental Decree No. 432 validating the Regulation on phytosanitary zoning of the territory of Kyrgyz Republic in relation to plant pests subject to quarantine control.,2019.0,Kyrgyzstan,"This Governmental Decree establishes the rules for zoning of the national territory for plant pests requiring application of quarantine. The scope of zoning shall be to determine the status of pests, to define the borders of zones subject to risks, and to define zones free of pests, keeping and examination of them. Authorized state body in the field of plant quarantine establishes phytosanitary condition and maps phytosanitary zoning of Kyrgyz Republic, and, on the basis of it, approves and modifies plan of quarantine phytosanitary examination for identification and detection of pest subject to quarantine control. In accordance with phytosanitary zoning of the territory of Kyrgyz Republic related to spreading and limited spreading of pests, shall be applicable phytosanitary quarantine regime, envisaging performance of phytosanitary arrangements related to restriction of activities of processing, storage, transportation and trade of plants, products of plant origin and other plant production subject to quarantine control.",https://www.ecolex.org/details/legislation/governmental-decree-no-432-validating-the-regulation-on-phytosanitary-zoning-of-the-territory-of-kyrgyz-republic-in-relation-to-plant-pests-subject-to-quarantine-control-lex-faoc196072/?type=legislation&xsubjects=Mineral+resources&page=202,"Land & soil, Cultivated plants", Regulation,"Zoning,Survey/mapping,Quarantine,Pests/diseases,Transport/storage,Plant protection","Asia, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",This Decree enters into force seven days after the date of its official publication.,ECOLEX_Legislation
Addition of Lands to Reserves and Reserve Creation Act,2019.0,Canada,"The present Act aims to facilitate the setting apart of lands as reserves for the use and benefit of First Nations, defined in the document as Indigenous groups, and the addition of lands to reserves.",https://www.ecolex.org/details/legislation/addition-of-lands-to-reserves-and-reserve-creation-act-lex-faoc194954/?type=legislation&xsubjects=Mineral+resources&page=202,"Environment gen., Forestry", Legislation,"Indigenous peoples,Traditional rights/customary rights,Sustainable use,Traditional knowledge/indigenous knowledge,Protected area","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic","Enacted by section 675 of chapter 27 of the Statutes of Canada, 2018, in force August 27, 2019, see SI/2019-92",ECOLEX_Legislation
Aquaculture Industry Development Act No. 16568.,2019.0,"Korea, Republic of","This Act lays down rules for contributing to the sound development of the aquaculture industry and to the advancement of the national economy by enhancing the productivity of aquaculture business. The Minister of Oceans and Fisheries shall establish goals to achieve sustainable and competitive development of the aquaculture industry and promote policies to strengthen the competitiveness of the aquaculture industry. Furthermore, this Act sets out provisions on the plan for the use and development of a licensed fish relating to the use and development of sea waters or inland waters within jurisdictions; terms and conditions, duration and limitation of and prohibitions for licensing; licensing of shellfish, seaweed, pisciculture, offshore, inland, and combined and collaborative aquaculture businesses; exceptions to license for fishing village neighborhood associations; licensing of a foreigner or a foreign corporation; special cases concerning an aquaculture business right holder to perform aquaculture activities in public waters; examination and evaluation of licenses for sustainable production of aquaculture products and systematic management of fish farms; terms and conditions for aquaculture business right; mandatory installation of fish farm signs by aquaculture businesspersons; designation of a certain water as a wintering or summering zone; permission for inland saline aquaculture business and inland aquaculture business on land, and restrictions on permission and conditions; designation as a recreational fish pond; removal of aquaculture facilities or aquaculture products from fish farm or waters by an aquaculture business right holder or permitted aquaculture businessperson; prohibition for possession, distribution, processing, keeping or selling of aquaculture products that have been cultivated in violation of this Act; support related to the expansion of the scale of the aquaculture industry for the improvement of productivity of the aquaculture industry; support for the development and dissemination of technologies related to the aquaculture industry; promoting international cooperation relating to the aquaculture industry and entry into foreign markets; business startup support to encourage a new workforce to join fishing villages and to stimulate aquaculture business; compensation for damages due to water pollution; entry and inspection of fish farms, warehouses, and other places of aquaculture business right holders and permitted aquaculture businesspersons for hygiene and safety of aquatic products produced in the fish farms or aquaculture waters, and prevention of illegal aquaculture businesses; and penalties and administrative fines. Moreover, this Act underlines that no person shall cultivate, catch or collect aquatic animals and plants using methods other than the cultivation methods or the methods of catching or collecting aquaculture products according to the license, limited aquaculture business license, permission, approval for an experimental aquaculture business or for an aquaculture business for research or training under this Act.",https://www.ecolex.org/details/legislation/aquaculture-industry-development-act-no-16568-lex-faoc205701/?type=legislation&xsubjects=Mineral+resources&page=202,"Environment gen., Fisheries, Water", Legislation,"Aquaculture,Freshwater quality/freshwater pollution,Pollution control,Polluter pays principle,Basic legislation,Access right,Animal welfare,Aquatic animals,Aquatic plants,Authorization/permit,Business/industry/corporations,Cooperative/producer organization,Education,Equipment,Extension,Fish products,Fishery management and conservation,Fishing area,Fishing authorization,Fishing gear/fishing method,Foreign fishing,Hygiene/sanitary procedures,Inland fisheries,Inspection,International relations/cooperation,International trade,Mariculture,Maritime zone,Offences/penalties,Policy/planning,Processing/handling,Protection of environment,Research,Seasons,Smallholders/peasants,Subsidy/incentive,Sustainable development","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific","This Act shall enter into force one year after the date of its promulgation. However if need be, the provisions of the previous Fisheries Act and Inland Water Fisheries Act shall apply to transitional measures regulated between Articles 3 and 14 before this Act enters into force.",ECOLEX_Legislation
Acuerdo Nº 23-2019 ─ Crea el Registro de Autoproductores de Energía Eléctrica con Fuentes Renovables para Autoconsumo.,2019.0,Honduras,"El presente Acuerdo crea el Registro de Autoproductores de Energía Eléctrica con Fuentes Renovables para Autoconsumo, no conectados a la red de distribución, el cual estará a cargo de la Dirección de Energía Renovable y Eficiencia Energética, que podrá realizar inspecciones técnicas y practicar las pruebas que estime convenientes, así como solicitar la documentación que considere necesaria.",https://www.ecolex.org/details/legislation/acuerdo-no-23-2019-crea-el-registro-de-autoproductores-de-energia-electrica-con-fuentes-renovables-para-autoconsumo-lex-faoc190736/?type=legislation&xsubjects=Mineral+resources&page=202,Energy, Regulation,"Renewable energy,Non-governmental entity,Ecofriendly products/ecofriendly processes,Institution,Registration","Americas, Central America, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
"Provisions for safety licensing procedures for nuclear power plants, research reactors and nuclear fuel cycle facilities.",2019.0,China,"These Provisions are enacted  to regulate the safety licensing activities of nuclear facilities such as civil nuclear power plants, research reactors, and nuclear fuel cycle facilities. The Provisions consist of 5 Chapters: General Provisions; Application and Acceptance; Examination and Decision; change and Continuation; Supplementary Provisions.",https://www.ecolex.org/details/legislation/provisions-for-safety-licensing-procedures-for-nuclear-power-plants-research-reactors-and-nuclear-fuel-cycle-facilities-lex-faoc190717/?type=legislation&xsubjects=Mineral+resources&page=202,"Energy, Environment gen.", Regulation,"Energy conservation/energy production,Nuclear energy,Authorization/permit","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
"Decreto Nº 1532 - Modifica el Decreto Único Reglamentario del Sector Ambiente y Desarrollo Sostenible, en lo relacionado con las plantaciones forestales.",2019.0,Colombia,"El presente Decreto modifica el Decreto Nº 1076 de 2015, respecto a con las plantaciones forestales, introduciendo nuevas definiciones sobre los Productos forestales de transformación primaria, que son los productos obtenidos directamente a partir de las trozas, tales como bloques, bancos, tablones, tablas y además chapas, entre otros, sin ser sometidos a ningún proceso o grado de elaboración y/o de acabado industrial con mayor valor agregado; y sobre los Productos forestales de segundo grado de transformación o terminados, que son los productos de la madera obtenidos mediante diferentes procesos y grados de elaboración y de acabado industrial con mayor valor agregado, así como aquellos productos rollizos que tienen secado industrial e inmunizado.",https://www.ecolex.org/details/legislation/decreto-no-1532-modifica-el-decreto-unico-reglamentario-del-sector-ambiente-y-desarrollo-sostenible-en-lo-relacionado-con-las-plantaciones-forestales-lex-faoc191628/?type=legislation&xsubjects=Mineral+resources&page=202,Forestry, Regulation,"Forest management/forest conservation,Monitoring,Afforestation/reforestation,Timber extraction/logging,Traceability/product tracing","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Resolution No. 411 of 2019 of Georgian Government on Creation and Charter of Legal Entity under Public Law – Youth Agency,2019.0,Georgia,This Resolution provides for the creation and the charter of legal entity under public law – the Youth Agency. It consists of ten articles: General provisions (1); Agency purposes (2); Agency functions and authority (3); Management of the agency (4); Agency structure (5); Property and finances of the agency (6); State control (7); Annual report of the agency (8); Reorganization-liquidation of the agency (9); and Amendments to the charter (10).,https://www.ecolex.org/details/legislation/resolution-no-411-of-2019-of-georgian-government-on-creation-and-charter-of-legal-entity-under-public-law-youth-agency-lex-faoc202275/?type=legislation&xsubjects=Mineral+resources&page=202,"Agricultural & rural development, General", Regulation,"Governance,Institution,Rural youth","Asia, Black Sea, Eastern Europe, EUROPE AND CENTRAL ASIA, Western Asia",,ECOLEX_Legislation
Technical Specifications for Boundary Settlement and Defining Standards of Ecological Protection Red Line.,2019.0,China,"Theses Technical Specifications are formulated to  guide the  work of boundary settlement and defining standards of ecological protection red line. During the process of  boundary settlement and defining standards of ecological protection red line, quality control system should be established, and strict inspection shall be carried out.",https://www.ecolex.org/details/legislation/technical-specifications-for-boundary-settlement-and-defining-standards-of-ecological-protection-red-line-lex-faoc193711/?type=legislation&xsubjects=Mineral+resources&page=202,"Environment gen., Land & soil", Regulation,"Ecosystem preservation,Environmental planning,Environmental standards","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
"Safety Licensing Procedures for Nuclear Power Plant, Research Reactor and Nuclear Fuel Cycle Facilities.",2019.0,China,"These Provisions are enacted to regulate safety licensing for civil nuclear power plants, research reactors, nuclear fuel cycle facilities and other nuclear facilities. The Provisions consist of 34 articles divided into 5 Chapters: General provisions;   Application and Acceptance; Review and Decision; Change and Continuation; Supplementary provisions.",https://www.ecolex.org/details/legislation/safety-licensing-procedures-for-nuclear-power-plant-research-reactor-and-nuclear-fuel-cycle-facilities-lex-faoc189088/?type=legislation&xsubjects=Mineral+resources&page=202,Energy, Regulation,"Nuclear energy,Authorization/permit","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
Política de Cooperación Internacional de Uruguay para el Desarrollo Sostenible al 2030.,2019.0,Uruguay,"El presente Decreto aprueba la Política de Cooperación Internacional de Uruguay para el Desarrollo Sostenible al 2030, un instrumento de cooperación internacional y de carácter obligatorio para la Administración Central, que brinda elementos de orientación para el resto de los actores. La Visión al 2030 es que Uruguay continúe recibiendo cooperación en su transición al desarrollo y amplíe su capacidad para brindar cooperación a otros países para el desarrollo sostenible, la reducción de las desigualdades, el ejercicio pleno de los derechos humanos, el fortalecimiento de los vínculos internacionales y del multilateralismo. Los valores sobre los que se basa el documento se desprenden de la Carta de Derechos de las Naciones Unidas y son los siguientes: igualdad como condición para el desarrollo; derechos humanos, democracia y participación ciudadana; compromiso con el desarrollo sostenible; compromiso con la integración regional; solidaridad; soberanía y libre determinación de los pueblos.",https://www.ecolex.org/details/legislation/politica-de-cooperacion-internacional-de-uruguay-para-el-desarrollo-sostenible-al-2030-lex-faoc189493/?type=legislation&xsubjects=Mineral+resources&page=202,Environment gen., ,"Sustainable development,Sustainable use,Policy/planning,Public participation,Governance,Human rights,International relations/cooperation","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
"Decreto Núm. 18 - Fija tabla de valores para el año 2020, que determina monto máximo de las bonificaciones para las actividades a que se refiere el artículo 22 de la Ley Nº 20.283 sobre recuperación del bosque nativo y fomento forestal.",2019.0,Chile,"El presente Decreto establece para el año 2020 la Tabla de Valores de actividades bonificables a que se refiere el artículo 22° de la ley Nº 20.283, sobre Recuperación del Bosque Nativo y Fomento Forestal. Se contemplan actividades que favorezcan la regeneración, recuperación o protección de formaciones xerofíticas de alto valor ecológico o de bosques nativos de preservación y actividades silviculturales dirigidas a la obtención de productos no madereros.",https://www.ecolex.org/details/legislation/decreto-num-18-fija-tabla-de-valores-para-el-ano-2020-que-determina-monto-maximo-de-las-bonificaciones-para-las-actividades-a-que-se-refiere-el-articulo-22-de-la-ley-no-20283-sobre-recuperacion-del-bosque-nativo-y-fomento-forestal-lex-faoc190007/?type=legislation&xsubjects=Mineral+resources&page=202,Forestry, Regulation,"Forest management/forest conservation,Afforestation/reforestation,Non-timber products","Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic, South-Eastern Pacific",,ECOLEX_Legislation
"Regulation on the manner of collecting data, on the content and keeping of Register and on the conditions of forest fire data.",2019.0,Croatia,This Regulation establishes the competent authority and sets out the related tasks for such authorities in relation to the implementation of the Commission Regulation (EC) No 1737/2006 of 7 November 2006 laying down detailed rules for the implementation of Regulation (EC) No 2152/2003 of the European Parliament and of the Council concerning monitoring of forests and environmental interactions in the Community.,https://www.ecolex.org/details/legislation/regulation-on-the-manner-of-collecting-data-on-the-content-and-keeping-of-register-and-on-the-conditions-of-forest-fire-data-lex-faoc190464/?type=legislation&xsubjects=Mineral+resources&page=202,Forestry, Regulation,"Forest management/forest conservation,Forest fires,Registration,Data collection/reporting","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Regulation shall enter into force on 1 January 2020.,ECOLEX_Legislation
Resource Tax Law of the People's Republic of China.,2019.0,China,"This Law, consisting of 17 Articles, is enacted to strengthen the administration of the resource tax.",https://www.ecolex.org/details/legislation/resource-tax-law-of-the-peoples-republic-of-china-lex-faoc188756/?type=legislation&xsubjects=Mineral+resources&page=202,"Energy, Mineral resources, Water", Legislation,"Energy conservation/energy production,Tax/levy,Minerals,Natural gas,Oil,Water abstraction","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific","This Law shall come into force on September 1, 2020.",ECOLEX_Legislation
Arrêté du 26 août 2019 relatif à la mise en œuvre d'une expérimentation de l'utilisation d'aéronefs télépilotés pour la pulvérisation de produits phytopharmaceutiques.,2019.0,France,"Le présent arrêté fixe les conditions et modalités de réalisation d'une expérimentation de l'utilisation d'aéronefs télépilotés pour la pulvérisation de produits phytopharmaceutiques, qui est menée pour une période de trois ans maximum à partir du 30 octobre 2018.",https://www.ecolex.org/details/legislation/arrete-du-26-aout-2019-relatif-a-la-mise-en-uvre-dune-experimentation-de-lutilisation-daeronefs-telepilotes-pour-la-pulverisation-de-produits-phytopharmaceutiques-lex-faoc189822/?type=legislation&xsubjects=Mineral+resources&page=202,"Agricultural & rural development, Cultivated plants", Regulation,"Equipment,Research,Plant protection,Pesticides,Pests/diseases","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Resolución Nº MAG-DGT-R-52-2019 — Crea un Registro Único de Productores Agropecuarios ante el Ministerio de Agricultura y Ganadería (MAG).,2019.0,Costa Rica,"La presente Resolución crea un Registro Único de Productores Agropecuarios ante el Ministerio de Agricultura y Ganadería (MAG) y regula los requisitos de ingreso y actualización de datos que deben cumplir los productores agropecuarios para mantenerse en dicho registro. El Registro Único de Productores Agropecuarios, estará conformado por los siguientes registros: 1) Registro de Pequeños y Medianos Productores Agropecuarios (PYMPA); 2) Registros de productores vegetales y productores orgánicos del Servicio Fitosanitario del Estado; 3) Registro de productores pecuarios con Certificado Veterinario de Operación (CVO); 4) Registro de Productores Agropecuarios del Ministerio de Agricultura y Ganadería (MAG).",https://www.ecolex.org/details/legislation/resolucion-no-mag-dgt-r-52-2019-crea-un-registro-unico-de-productores-agropecuarios-ante-el-ministerio-de-agricultura-y-ganaderia-mag-lex-faoc200465/?type=legislation&xsubjects=Mineral+resources&page=202,"Agricultural & rural development, Livestock, Fisheries, Cultivated plants", Regulation,"Institution,Legal proceedings/administrative proceedings,Registration,Smallholders/peasants,Marine fisheries,Aquaculture,Animal production,Plant production","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Technical Guidelines for Environmental Sanitation Emergency Responses to Natural Disasters.,2019.0,China,"These  Guidelines are developed  to carry out sanitation emergency response work for natural disasters in a timely, orderly, standardized and efficient manner.",https://www.ecolex.org/details/legislation/technical-guidelines-for-environmental-sanitation-emergency-responses-to-natural-disasters-lex-faoc196416/?type=legislation&xsubjects=Mineral+resources&page=203,"Environment gen., Food & nutrition, Water", Miscellaneous,"Disasters,Public health,Early warning system/emergency intervention system,Hygiene/sanitary procedures,Food quality control/food safety,Monitoring,Risk assessment/management,Potable water,Water supply","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
"Small Claims Court Rules, 2019 (L.N. No. 145 of 2019).",2019.0,Kenya,"These Rules are made pursuant to the Small Claims Court Act, 2016. The Rules guide the functioning and day-to-day activities of the Small Claims Court. They provide extensively on the procedures for filing claims, on who may bring claims, on responding to claims, on presenting evidence, on conducting trials, and so on. The Rules also provide for the jurisdictional competence of the Small Claims Court to make certain orders and enforce same. Essentially, the Rules provide that the Small Claims Court is not to be bound by the strict rules of procedure or evidence , thus ensuring that the Court maintains a good deal of flexibility in carrying out its proceedings.",https://www.ecolex.org/details/legislation/small-claims-court-rules-2019-ln-no-145-of-2019-lex-faoc199062/?type=legislation&xsubjects=Mineral+resources&page=203,General, Regulation,"Access-to-justice,Court/tribunal,Dispute settlement,Legal proceedings/administrative proceedings,Jurisdictional competence","Africa, AFRICA FAO, Eastern Africa",,ECOLEX_Legislation
Regulation on ecological network and responsibilities of public institutions for managing ecological network areas.,2019.0,Croatia,"This Regulation establishes the list of species and habitat types whose conservation requires the determination of the ecological network area (reference list of species and habitats), including priority wild species and priority natural habitat types, as well as a way of showing the zoning of all the above mentioned areas in relation to the distribution of target species and habitat types.",https://www.ecolex.org/details/legislation/regulation-on-ecological-network-and-responsibilities-of-public-institutions-for-managing-ecological-network-areas-lex-faoc190528/?type=legislation&xsubjects=Mineral+resources&page=203,"Environment gen., Wild species & ecosystems", Regulation,"Ecosystem preservation,Protected area,Protection of habitats,Wild fauna,Wild flora,Zoning,Classification/declassification","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Regulation enters into force eight days after its publication in the Official Gazette.,ECOLEX_Legislation
"Presidential Decree No. PP-4422 “On accelerated measures for the improvement of energy efficiency in economic sectors and social sphere, introduction of energy saving technologies and development of renewable energy sources.”",2019.0,Uzbekistan,"The President, in order to comprehensively organize work to improve energy efficiency, widespread introduction of energy-saving technologies and renewable energy sources, drastically reducing energy intensity sectors of the economy and social sphere by involving existing resources and unused potential, taking into account the advanced foreign experience, as well as ensuring the rational and effective use of fuel and energy resources, decrees to approve Comprehensive program for further improving the energy efficiency of economic sectors and social sphere, introduction of energy-saving technologies and development of renewable energy sources in the Republic of Uzbekistan in 2019 – 2022 years, which provides for: (a) target parameters for the further development of renewable energy sources in accordance with Appendix No. 1 with bringing their share by 2030 to more than 25 percent of the total electricity generation; (b) measures for the uninterrupted supply of energy resources to facilities of the social sphere (educational institutions, including preschool, healthcare facilities) in the regions; (c) installation of solar photovoltaic stations (on average 2 kW) and solar water heaters (average 200 liters) in private households; (d) replacement of non-standard gas burners with modern and energy-efficient gas burners for household consumers, as well as legal entities; and (e) approval of the List of administrative buildings of state bodies and organizations, as well as infrastructure facilities that it is recommended to equip with solar photovoltaic stations and solar water heating installations.",https://www.ecolex.org/details/legislation/presidential-decree-no-pp-4422-on-accelerated-measures-for-the-improvement-of-energy-efficiency-in-economic-sectors-and-social-sphere-introduction-of-energy-saving-technologies-and-development-of-renewable-energy-sources-lex-faoc197281/?type=legislation&xsubjects=Mineral+resources&page=203,Energy, Regulation,"Policy/planning,Energy conservation/energy production,Renewable energy","Aral Sea, Asia, ASIA AND THE PACIFIC, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",This Presidential Decree enters into force on the date of its official publication.,ECOLEX_Legislation
Decree No. 558 of the Council of Ministers validating Strategy for treatment of spent nuclear fuel of the Belorussian nuclear power plant.,2019.0,Belarus,"Strategy for treatment of spent nuclear fuel of the Belorussian nuclear power plant establishes safety requirements in the process of management of spent nuclear fuel of the Belorussian nuclear power plant with a view of ensuring nuclear and radiation safety. The Strategy is designed to form and implement an optimal from technological point of view, economically viable, environmentally friendly and socially safe state policy on the handling of spent nuclear fuel of the Belarusian nuclear power plant. This Strategy provides for key organizational highlights on the creation and implementation of a national system for the management of spent nuclear fuel, the main areas of scientific, technical and practical activity of the process participants related to circulation of spent nuclear fuel, phased, adaptive, consent-based approach of subjects to the final stage of the nuclear fuel cycle. The basic objective of treatment of spent nuclear fuel of the Belorussian nuclear power plant shall be to ensure protection of the population and environment against radioactive substances and ionizing radiation in the process of treatment of spent nuclear fuel and resulting radioactive waste.",https://www.ecolex.org/details/legislation/decree-no-558-of-the-council-of-ministers-validating-strategy-for-treatment-of-spent-nuclear-fuel-of-the-belorussian-nuclear-power-plant-lex-faoc196008/?type=legislation&xsubjects=Mineral+resources&page=203,"Energy, Environment gen.", ,"Policy/planning,Radiation,Nuclear energy,Ecofriendly products/ecofriendly processes,Hazardous waste,Waste non-domestic sources,Waste management,Hazardous substances","CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",This Decree enters into force after its official publication.,ECOLEX_Legislation
Decree No. 240 of the People's Government of Inner Mongolia Autonomous Region on the Decision of the People's Government of Inner Mongolia Autonomous Region on Abolishing the Measures for the Control of Mine Geological Environment.,2019.0,China,"This Decree is enacted  to maintain the unity of the socialist legal system, reduce the burden on mining enterprises, and release the vitality of mining enterprises.",https://www.ecolex.org/details/legislation/decree-no-240-of-the-peoples-government-of-inner-mongolia-autonomous-region-on-the-decision-of-the-peoples-government-of-inner-mongolia-autonomous-region-on-abolishing-the-measures-for-the-control-of-mine-geological-environment-lex-faoc187063/?type=legislation&xsubjects=Mineral+resources&page=203,"Environment gen., Mineral resources", Regulation,"Disasters,Policy/planning,Authorization/permit,Minerals,Mining,Inspection","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
Order No. 686-r of the Cabinet of Ministers related to issues of data collection to monitor implementation of sustainable development goals.,2019.0,Ukraine,"This Order validates the indicators in the context of which data is collected for monitoring of the implementation of sustainable development goals. State Statistics Service shall ensure data collection to monitor the implementation of sustainable development goals and to publish them on its official website; and shall coordinate work related to the development of metadata for indicators approved by this Order. Central executive bodies with the participation of state bodies and bodies responsible for calculation of other indicators, in the context of which is performed data collection to monitor the implementation of sustainable development goals, shall provide data collection and development of metadata of these indicators and submission of such data to the State Statistics Service.",https://www.ecolex.org/details/legislation/order-no-686-r-of-the-cabinet-of-ministers-related-to-issues-of-data-collection-to-monitor-implementation-of-sustainable-development-goals-lex-faoc203700/?type=legislation&xsubjects=Mineral+resources&page=203,General, Regulation,"Sustainable development,Monitoring,Data collection/reporting,Access-to-information","Black Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",,ECOLEX_Legislation
"Resolución Nº 067-2019-OSINFOR ─ Reglamento para el Registro Administrativo, Selección y Contratación de Terceros del Organismo de Supervisión de los Recursos Forestales y de Fauna Silvestre (OSINFOR).",2019.0,Peru,"La presente Resolución aprueba el Reglamento para el Registro Administrativo, Selección y Contratación de Terceros del Organismo de Supervisión de los Recursos Forestales y de Fauna Silvestre (OSINFOR), que tiene por objetivo regular el procedimiento para la acreditación de las personas naturales y personas jurídicas de derecho privado en el Registro Administrativo, así como su selección y contratación para la realización de actividades de supervisión, auditorías quinquenales y fiscalización, de conformidad con lo establecido en el Artículo 3º del Decreto Legislativo N° 1085, Ley que crea al Organismo de Supervisión de los Recursos Forestales y de Fauna Silvestre (OSINFOR), con la finalidad de lograr una eficiente gestión administrativa en la acreditación del Registro Administrativo, el procedimiento de selección y contratación de personas naturales o jurídicas para la realización de actividades de supervisión, auditorías quinquenales y fiscalización.",https://www.ecolex.org/details/legislation/resolucion-no-067-2019-osinfor-reglamento-para-el-registro-administrativo-seleccion-y-contratacion-de-terceros-del-organismo-de-supervision-de-los-recursos-forestales-y-de-fauna-silvestre-osinfor-lex-faoc193163/?type=legislation&xsubjects=Mineral+resources&page=203,"Forestry, Wild species & ecosystems", Regulation,"Institution,Registration,Inspection,Non-governmental entity,Legal proceedings/administrative proceedings,Environmental audit,Data collection/reporting,Offences/penalties","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
