Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Fifth Thüringen Forestry Law Implementing Ordinance.,1998.0,Germany,The present Ordinance implements the Thuringia Forestry Law of 6 August 1993. The text consists of 11 articles divided into 3 Parts as follows: Promotion of private and corporate forests (I); Granting of subsidies for private forests (II); Final provisions (III). Three Annexes are enclosed.,https://www.ecolex.org/details/legislation/fifth-thuringen-forestry-law-implementing-ordinance-lex-faoc084361/?type=legislation&xsubjects=Mineral+resources&page=3192,Forestry, Regulation,"Forest management/forest conservation,Forest service/forest officers,Private forest,Subsidy/incentive,Enforcement/compliance","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Ley Nº 5/1998 - Ley de medidas urgentes en materia de régimen del suelo y ordenación urbana.,1998.0,Spain,La presente Ley tiene por objeto regular los aspectos referidos a la clasificación y calificación de suelo como elemento fundamental del urbanismo.,https://www.ecolex.org/details/legislation/ley-no-51998-ley-de-medidas-urgentes-en-materia-de-regimen-del-suelo-y-ordenacion-urbana-lex-faoc108665/?type=legislation&xsubjects=Mineral+resources&page=3192,Land & soil, Legislation,"Land-use planning,Soil conservation/soil improvement,Soil pollution/quality,Soil rehabilitation,Urban land,Public land,Land tenure,Classification/declassification","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
Decree No. 14/1998/ND-CP on the management of State property.,1998.0,Viet Nam,"The Decree aims at ensuring the uniform, effective and proper use of State property. It is divided into five Chapters: General Provisions (I); Management of State Property (II); Duties and Powers in the Management of State Property (III); Handling of Violations and Commendation (IV); Final Provisions (V).",https://www.ecolex.org/details/legislation/decree-no-141998nd-cp-on-the-management-of-state-property-lex-faoc014305/?type=legislation&xsubjects=Mineral+resources&page=3192,Land & soil, Regulation,"Public land,Ownership,Cadastre/land registration,Land-use planning","Asia, East Asian Seas, South-Eastern Asia",The Decree enters into force fifteen days after signing.,ECOLEX_Legislation
Regulating Decree No. 25 of the State Committee for Statistics validating the instructions to the forms of public statistical control over housing and communal services.,1998.0,Russian Federation,The purpose of this Regulating Decree is to validate the instructions to the forms of public statistical control over housing and communal services. These forms are submitted by the juridical persons operating in the sphere of urban and municipal planning. The Decree contains two forms of public statistical account. It establishes that the form No.6-GKH must contain data regarding waterworks and dams. The form No.1-KH must contain data as regards the totality of urban land within official urban limits. City limits are marked by the dividing line that separates urban territory from other populated areas and agricultural land. This form must also account for the extent of the streets covered by underground sewerage system.,https://www.ecolex.org/details/legislation/regulating-decree-no-25-of-the-state-committee-for-statistics-validating-the-instructions-to-the-forms-of-public-statistical-control-over-housing-and-communal-services-lex-faoc023413/?type=legislation&xsubjects=Mineral+resources&page=3192,"Land & soil, Water", Regulation,"Urban land,Policy/planning,Waterworks,Sewerage","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",,ECOLEX_Legislation
Law on recognition of agricultural and forest plant varieties.,1998.0,Serbia and Montenegro,"This Law sets out conditions for the recognition of new agricultural and forest plant varieties and approval concerning the introduction and production of foreign agricultural and forest plant varieties. The Law comprises 5 Parts containing 33 articles: General provisions (1); Introduction and production of foreign plant varieties (2); Control of seed and planting material (3); Penalties (4) and Final provisions (5). The text contains a list of definitions therein employed, such as new plant variety, foreign plant variety, breeders'right, etc. It also prescribes provisions as regards the procedure for recognition of new plant varieties, for introduction of foreign plant varieties, for keeping of register for various plant varieties, etc. Inspection and control of seed and planting material in trade and import shall be entrusted to the competent authority within Federal Ministry of Agriculture.",https://www.ecolex.org/details/legislation/law-on-recognition-of-agricultural-and-forest-plant-varieties-lex-faoc028880/?type=legislation&xsubjects=Mineral+resources&page=3192,"Forestry, Cultivated plants", Legislation,"Breeders' rights/farmers' rights,Registration,Planting material/seeds,Basic legislation,Plant protection,Plant variety,International trade,Intellectual property rights/patents","Europe, EUROPE AND CENTRAL ASIA, Mediterranean",This Law enters into force on 14 March 1998.,ECOLEX_Legislation
Décret nº 98-142 insérant dans le code rural des dispositions relatives à des aides à la transmission des exploitations agricoles.,1998.0,France,"Ce décret porte dispositions, à insérer dans le code rural, relatives à des aides à la transmission des exploitations agricoles, dans le cadre des programmes pour l'installation des jeunes en agriculture et le développement des initiatives locales. Ces aides consistent, notamment, en: 1) une aide à la transmission de l'exploitation agricole versée au chef d'exploitation dont la succession n'est pas assurée qui transmet son exploitation à un jeune remplissant les conditions pour bénéficier des aides à l'installation mentionnées à l'article R-343-3; 2) des aides à l'installation progressive d'un jeune agriculteur en asociation avec le cédant, au diagnostic de l'exploitation dont la succession n'est pas assurée, en vue de permettre la reprise de l'exploitation par un jeune remplissant les conditions pour bénéficier des aides à l'installation mentionnées à l'article R-343-3. Les deux aides ne sont pas cumulables pour un même objet. Le ministre chargé de l'agriculture arrêté chaque année les dotations de crédits pour les actions des programmes dans chaque région. Cette dotation est répartie par le préfet régional entre les divers départements ou entre certaines actions du programme.",https://www.ecolex.org/details/legislation/decret-no-98-142-inserant-dans-le-code-rural-des-dispositions-relatives-a-des-aides-a-la-transmission-des-exploitations-agricoles-lex-faoc012428/?type=legislation&xsubjects=Mineral+resources&page=3192,Agricultural & rural development, Regulation,"Financial agricultural measures,Subsidy/incentive,Land reform,Agricultural development,Rural youth","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Land Tax Deferment Regulation (B.C. Reg. 57/98).,1998.0,Canada,The present Regulation enacts the Land Tax Deferment Act. The Regulations lays down detailed provisions relating to the agreement made by a minister with a landowner permitting the owner to defer paying all or part of the tax payable on the eligible property during the term of the property. The text consists of 6 sections as follows: Definitions (1); Person with disabilities (1.1); Copy certified by surveyor of taxes to serve as agreement (2); Form of agreement to defer property taxes (3); Form of Certification by the surveyor of taxes (4); Fire insurance required (5); Minimum equity required (6). One Schedule is enclosed.,https://www.ecolex.org/details/legislation/land-tax-deferment-regulation-bc-reg-5798-lex-faoc085565/?type=legislation&xsubjects=Mineral+resources&page=3192,Land & soil, Regulation,"Land tenure,Tax/levy,Contract/agreement","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Small Tenaments (Amendment) Order (S.R.O. 5 of 1998).,1998.0,Dominica,This Order amends the Small Tenaments Act in Schedule 2 in relation with fees for legal proceedings.,https://www.ecolex.org/details/legislation/small-tenaments-amendment-order-sro-5-of-1998-lex-faoc087707/?type=legislation&xsubjects=Mineral+resources&page=3192,Land & soil, Regulation,"Land tenure,Inheritance,Legal proceedings/administrative proceedings,Smallholders/peasants","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, Small Island Developing States",,ECOLEX_Legislation
Act containing rules relative to protection of the Antarctic environment so as to implement the Protocol to the Antarctic Treaty on Environmental Protection (Antarctic Protection Act).,1998.0,Netherlands,"This Act provides rules for the protection of the Antarctic environment so as to implement provisions of the Protocol to the Antarctic Treaty on Environmental Protection. The Act defines duties of Ministers and various prohibitions regarding the environment of the Antarctic. These prohibitions concern, among other things, mining activities, the dumping of waste, the damaging of fauna or flora, the introduction of alien species and the discharge of waste water. Activities that may affect the environment require a permit and an environment impact assessment shall be submitted together with the application for such permit.",https://www.ecolex.org/details/legislation/act-containing-rules-relative-to-protection-of-the-antarctic-environment-so-as-to-implement-the-protocol-to-the-antarctic-treaty-on-environmental-protection-antarctic-protection-act-lex-faoc098524/?type=legislation&xsubjects=Mineral+resources&page=3192,"Environment gen., Wild species & ecosystems, Sea", Legislation,"Pollution control,Marine pollution,Marine protected areas,EIA,Authorization/permit,Protected area,Ecosystem preservation,Protection of habitats,Alien species,Offences/penalties","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
"Law No. 188/98 on Principal Directions of State Policy of Ukraine in Environmental Protection, Use of Natural Resources and Ensuring Environmental Safety.",1998.0,Ukraine,"Principal Directions were developed in accordance with Article 16 of the Constitution of Ukraine, which states environmental safety and maintaining the ecological balance within the territory of Ukraine, dealing with the impact of the Chornobyl catastrophe (a global disaster), and maintaining the genetic pool of the Ukrainian people, are mandatory for the state. The Law consists of 8 Sections that contain 37 items. Section 1 outlines the state of environment. Section 2 establishes the main priorities in environmental protection and efficient use of natural resources. Section 3 determines strategy and tactics for harmonious development of production and natural resource potential. Section 4 establishes the main measures for the balanced usage and renewal of natural resources. Section 5 deals with major phases in implementing the principal directions of state policy of Ukraine in environmental protection, use of natural resources, and ensuring environmental safety. Section 6 establishes the mechanisms for the implementation of the principal directions of the state policy of Ukraine in environmental protection, use of natural resources, and ensuring environmental safety. Section 7 regards environmental expertise. Section 8 regards international cooperation.",https://www.ecolex.org/details/legislation/law-no-18898-on-principal-directions-of-state-policy-of-ukraine-in-environmental-protection-use-of-natural-resources-and-ensuring-environmental-safety-lex-faoc030886/?type=legislation&xsubjects=Mineral+resources&page=3192,"Environment gen., Water, Wild species & ecosystems", Legislation,"Disasters,EIA,Environmental planning,Pollution control,Environmental security,Governance,Sustainable development,Waste management,Water supply,Sewerage,Potable water,Effluent waste water/discharge,Freshwater quality/freshwater pollution,Management/conservation,Ecosystem preservation,Protected area,Sustainable use","Black Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",The Law enters into force from the date of its official publication.,ECOLEX_Legislation
"Regulation amending the Regulation on the management of national parks ""Plitvice Lakes"", ""Paklenica"", ""Risnjak"", ""Mljet"", ""Kornati"", ""Krka"" and a nature park ""Telascica”.",1998.0,Croatia,"This Regulation amend certain provisions of the Regulation on the management of national parks ""Plitvice Lakes"", ""Paklenica"", ""Risnjak"", ""Mljet"", ""Kornati"", ""Krka"" and a nature park ""Telascica” (Official Gazette 63/1994).",https://www.ecolex.org/details/legislation/regulation-amending-the-regulation-on-the-management-of-national-parks-plitvice-lakes-paklenica-risnjak-mljet-kornati-krka-and-a-nature-park-telascica-lex-faoc127535/?type=legislation&xsubjects=Mineral+resources&page=3192,Environment gen., Regulation,"Institution,Environmental planning","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Regulation enters into force on the day of its publication in the Official Gazette.,ECOLEX_Legislation
Law No. 8297 amending Law No. 7746 on petroleum.,1998.0,Albania,"This Law amends articles 2 and 13 of Law No. 7746 of 1993 on petroleum. These new provisions appoint the Ministry of Industry, Mineral Resources, and Energy as the competent authority in this field.",https://www.ecolex.org/details/legislation/law-no-8297-amending-law-no-7746-on-petroleum-lex-faoc083707/?type=legislation&xsubjects=Mineral+resources&page=3192,Mineral resources, Legislation,"Oil,Mining,Exploration,Authorization/permit","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",,ECOLEX_Legislation
Order No. 196/98 approving the Regulation on financial assistance to agricultural exploitation.,1998.0,Portugal,This Order approves the Regulation on financial assistance to agricultural exploitation. It consists of 7 chapters establishing the requirements to be met in order to benefit form the aforesaid incentives according to EC Council Regulation No. 950/97 of 20 May. This Regulation concerns the following areas: Definitions (chap. 1); Oliveculture (chap. 2); Improvement and modernisation of agricultural sector (chap. 3); Environmental protection and animal health (chap. 4); Oenological cultivation improvement (chap. 5); Investments (chap. 6); Legal procedures (chap. 7).,https://www.ecolex.org/details/legislation/order-no-19698-approving-the-regulation-on-financial-assistance-to-agricultural-exploitation-lex-faoc024314/?type=legislation&xsubjects=Mineral+resources&page=3192,Agricultural & rural development, Regulation,"Financial agricultural measures,Subsidy/incentive,Agricultural development","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
Decreto Nº 26.870/MINAE - Reglamento de los Regentes Forestales.,1998.0,Costa Rica,"El presente Decreto tiene como propósito regular los deberes y derechos entre el Colegio de Ingenieros Agrónomos y los regentes forestales, así como entre éstos, la Administración Forestal del Estado y las empresas o personas regentadas que se dediquen a ejecutar planes de manejo forestal y otras actividades forestales. El regente forestal es un profesional forestal autorizado por el Colegio que de conformidad con las leyes y reglamentos asume la supervisión y control de la ejecución de los Planes de Manejo aprobados por la Administración Forestal del Estado (AFE) y otras actividades forestales.",https://www.ecolex.org/details/legislation/decreto-no-26870minae-reglamento-de-los-regentes-forestales-lex-faoc137447/?type=legislation&xsubjects=Mineral+resources&page=3193,Forestry, Regulation,"Institution,Forest management/forest conservation,Forest service/forest officers,Legal proceedings/administrative proceedings","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Regional Act No. 6 setting up the Regional Agency for the Protection of the Environment (ARPA),1998.0,Italy,"The Friuli-Venezia Giulia Region aims at developing and enhancing measures to protect the quality of natural ecosystems and prevent the degradation of the environment. To these ends, the present Regional Act provides for the rearrangement of the institutions which are in charge of environmental protection and regulates their functioning. Article 2 sets up the Regional Agency for the Protection of the Environment (ARPA), which shall operate in cooperation with, on the one hand, the regional sanitary services and, on the other hand, the European Environment Agency created by Regulation 1210/90/EEC. Article 3 lists out the tasks and duties of the ARPA. The ARPA shall ensure access to information and documents relevant to the environmental field.",https://www.ecolex.org/details/legislation/regional-act-no-6-setting-up-the-regional-agency-for-the-protection-of-the-environment-arpa-lex-faoc038629/?type=legislation&xsubjects=Mineral+resources&page=3193,Environment gen., Legislation,"Pollution control,Institution,Access-to-information","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",,ECOLEX_Legislation
Presidential Decree No. 95 on the arrangements for the promotion of peasant farms and strengthening the state support thereof.,1998.0,Belarus,The President decrees to authorize the regional executive bodies to allot the citizens at their request for farming on condition of hereditary lifelong ownership the plots of land amounting to one hundred hectares excluding the plots of land conceded for housing and subsidiary small-holding. The plots of agricultural land shall be allotted for the organization of peasant farms. In case of crediting of peasant farms as the guarantee of the restitution of credit the property of peasant farms including agricultural crops shall be used as mortgage.,https://www.ecolex.org/details/legislation/presidential-decree-no-95-on-the-arrangements-for-the-promotion-of-peasant-farms-and-strengthening-the-state-support-thereof-lex-faoc062902/?type=legislation&xsubjects=Mineral+resources&page=3193,Land & soil, Legislation,"Land reform,Land tenure,Ownership,Agricultural land,Farming,Credit,Smallholders/peasants","CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",The Presidential Decree enters into force from the date of its official publication.,ECOLEX_Legislation
Resuelto Nº 12-ADM-98 ─ Crea la Unidad Ambiental (UA) en el Programa de Modernización de los Servicios del Ministerio de Desarrollo Agropecuario.,1998.0,Panama,"La presente Resolución crea en el Programa de Modernización de los Servicios del Ministerio de Desarrollo Agropecuario (MIDA), la Unidad Ambiental (UA), adscrita al Despacho del Ministro, que será un ente normativo y tendrá la capacidad de orientar, coordinar, regular y evaluar los proyectos del sector agropecuario en su relación con el uso sostenible de los recursos naturales, incluyendo los efectos de contaminación del medio ambiente, siguiendo las normas interpuestas por el Instituto de Recursos Naturales Renovables (INRENARE) a través de la Ley Nº 30 de 1994 en aspectos de Evaluación y Protección Ambiental.",https://www.ecolex.org/details/legislation/resuelto-no-12-adm-98-crea-la-unidad-ambiental-ua-en-el-programa-de-modernizacion-de-los-servicios-del-ministerio-de-desarrollo-agropecuario-lex-faoc192649/?type=legislation&xsubjects=Mineral+resources&page=3193,"Agricultural & rural development, Environment gen.", Regulation,"Institution,Agricultural development,Agricultural land,Sustainable development,Protection of environment,Agro-forestry,Agroecology,Freshwater resources management","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
Regulation on stations supplying vehicles with fuel.,1998.0,Croatia,"This Regulation prescribes all necessary standards, technical requirements and rules aimed to correctly regulate the mandatory environmental and physical safety and also determining other technical conditions for building, equiping and work of stations for fuel supply and further implementing various measures on fire and explosion safety on the territory of the Croatian Republic.",https://www.ecolex.org/details/legislation/regulation-on-stations-supplying-vehicles-with-fuel-lex-faoc135262/?type=legislation&xsubjects=Mineral+resources&page=3193,"Energy, Waste & hazardous substances", Regulation,"Natural gas,Energy conservation/energy production,Environmental standards,Hazardous substances,Oil,Standards,Access-to-information,Offences/penalties","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe",This Regulation enters into force eight days after its publication in the Official Gazette.,ECOLEX_Legislation
Law No. 2 of 1998 concerning the regulation of water and electricity sector.,1998.0,United Arab Emirates,"This Law establishes various bodies, including the Abu Dhabi Water and Electricity Authority, the Abu Dhabi Power Corporation, the Abu Dhabi Water and Electricity Company and the Regulation and Supervision Bureau for the water and electricity sector and defines their functions and powers. The Act provides rules for operations in the water and electricity sector of Abu Dhabi.",https://www.ecolex.org/details/legislation/law-no-2-of-1998-concerning-the-regulation-of-water-and-electricity-sector-lex-faoc092134/?type=legislation&xsubjects=Mineral+resources&page=3193,"Energy, Water", Legislation,"Energy conservation/energy production,Non-governmental entity,Basic legislation,Institution,Policy/planning,Monitoring,Water supply,Waterworks,Contract/agreement,Authorization/permit","Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf",This Law shall become effective on the date of issue and shall be published in the Official Gazette.,ECOLEX_Legislation
Order No. 114/98 approving the Regulation for the admission and marketing of propagative materials of Stone pine (Pinus pinea L.).,1998.0,Portugal,This Order approves the Regulation for the admission and marketing of propagative materials of Stone pine (Pinus pinea L.). The Regulation consists of 3 articles and 1 annex establishing requirements and conditions to be met for the admission of propagative materials to be placed on the market. The seed and plant selection criteria must consider minimum quality standards (specified in the text).,https://www.ecolex.org/details/legislation/order-no-11498-approving-the-regulation-for-the-admission-and-marketing-of-propagative-materials-of-stone-pine-pinus-pinea-l-lex-faoc026079/?type=legislation&xsubjects=Mineral+resources&page=3193,Forestry, Regulation,"International trade,Standards,Forest species,Planting material/seeds","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
Décret n°98-068/p-rm fixant les modalités d'application de la loi n° 97-027 du 20 mai 1997 régissant la profession d'entrepreneur des travaux cartographiques et topographiques.,1998.0,Mali,Ce décret fixe les modalités d'application de la loi n° 97-027 du 20 mai 1997 régissant la profession d'entrepreneur des travaux cartographiques et topographiques. Toute personne physique ou morale qui désire exercer la profession d'entrepreneur des travaux cartographiques et topographiques doit remplir auprès du Guichet unique les formalités administratives de création d'entreprises. Toute personne agréée pour l'exercice de la profession d'entrepreneur des travaux cartographiques et topographiques est tenue d'avoir une carte professionnelle en vue de son identification auprès des services de contrôle et des partenaires.,https://www.ecolex.org/details/legislation/decret-n98-068p-rm-fixant-les-modalites-dapplication-de-la-loi-n-97-027-du-20-mai-1997-regissant-la-profession-dentrepreneur-des-travaux-cartographiques-et-topographiques-lex-faoc049643/?type=legislation&xsubjects=Mineral+resources&page=3193,Land & soil, Regulation,Survey/mapping,"Africa, AFRICA FAO, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
Décret n°98-067/p-rm fixant l'organisation et les modalités de fonctionnement de l'office du périmètre irrigué de Baguineda.,1998.0,Mali,Le présent décret fixe l'organisation et les modalités de fonctionnement de l'office du périmètre irrigué de Baguineda.,https://www.ecolex.org/details/legislation/decret-n98-067p-rm-fixant-lorganisation-et-les-modalites-de-fonctionnement-de-loffice-du-perimetre-irrigue-de-baguineda-lex-faoc049642/?type=legislation&xsubjects=Mineral+resources&page=3193,Agricultural & rural development, Regulation,"Agricultural development,Institution","Africa, AFRICA FAO, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
Ley Nº 3/1998 - Ley General de Protección del Medio Ambiente del País Vasco.,1998.0,Spain,"La presente Ley tiene por objeto establecer el marco normativo de protección del medio ambiente, determinando los derechos y deberes de las personas físicas y jurídicas.",https://www.ecolex.org/details/legislation/ley-no-31998-ley-general-de-proteccion-del-medio-ambiente-del-pais-vasco-lex-faoc106625/?type=legislation&xsubjects=Mineral+resources&page=3193,"Environment gen., Water", Legislation,"Protection of environment,Basic legislation,Institution,Protected area,Ecosystem preservation,Environmental standards,Protection of habitats,Freshwater quality/freshwater pollution,Sustainable development,Pollution control","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
Decree of the State Minister of Agrarian Affairs/Head of the National land Affairs Agency regarding licensed surveyors (No. 2 of 1998).,1998.0,Indonesia,"This Decree makes provision for the surveying and mapping of land in relation to registration of land in the cadaster and in particular prescribes qualifications and describes functions of cadastral surveyors and assistant cadastral surveyors. These officials shall be appointed by Ministerial Decision in accordance with articles 6 to 16 and operate in the operation territory of a land Affairs Office (art. 10). They shall carry out measurement and mapping of land for purposes of land registration and division, partition or unification of plots of land. They shall perform their duties in conformity with directions of the Minister (art. 13). The Head of the Land Affairs Agency shall be responsible for supervision of Cadastral Surveyors and Assistant Cadastral Surveyors in his operation area (art. 17). (22 articles)",https://www.ecolex.org/details/legislation/decree-of-the-state-minister-of-agrarian-affairshead-of-the-national-land-affairs-agency-regarding-licensed-surveyors-no-2-of-1998-lex-faoc022985/?type=legislation&xsubjects=Mineral+resources&page=3193,Land & soil, Regulation,"Institution,Cadastre/land registration,Survey/mapping,Land commission,Land consolidation,Land reform,Land-use planning","Asia, ASIA AND THE PACIFIC, East Asian Seas, Indian Ocean, South-Eastern Asia",,ECOLEX_Legislation
"Order No. AP-3-04/31 of 1998 of the State Treasury regarding amendments and additions No. 4 to the Regulation of the State Treasury No. 29 of 1995 concerning the application of the Law ""On royalties for the use of land"".",1998.0,Russian Federation,"The State Treasury validates amendments and additions No. 4 to the Regulation of the State Treasury No. 29 of 1995 regarding the application of the Law ""On royalties for the use of land"" according to the Annex. This document has been previously approved by the Ministry of Finance and by the State Committee on Land Resources and Land Survey. Regulation 1 is modified as follows: paragraph 5 is supplemented with point 25. This passage has the following wording:""state unitary enterprises and state bodies that run state land reclamation systems and waterworks as well as state enterprises and state bodies that build state land reclamation systems and detached waterworks have preferential terms of the royalties for the use of land"". Points 1 and 2 of paragraph 15 acquire a new wording. It reads as follows: ""Average rates of the land tax for each single populated area are fixed and differentiated by the institutions of local government. The land taxes for the agricultural land conceded in lease for the purpose of gardening, truck farming and cattle-breeding within the boundaries of the populated area are fixed irrespectively of the average rates of the land tax applied in this populated area"". Paragraph 56 acquires a new wording:""The proposals for zoning for valuation purposes of the territory of a subject of the Russian Federation and the normative land value for any given zone are forwarded by the local committees on land resources and land survey. The institutions of local government (local administration) are entitled to define more accurately the boundaries of the valuation zones, raise or reduce the normative land value within the limit of 25%.The normative land value must not exceed 75% of the average market value of the plots of land conceded in lease for any given purpose. District (urban) committees on land resources and land survey are entitled to issue on request the certificate on normative land value of any given plot of land"".",https://www.ecolex.org/details/legislation/order-no-ap-3-0431-of-1998-of-the-state-treasury-regarding-amendments-and-additions-no-4-to-the-regulation-of-the-state-treasury-no-29-of-1995-concerning-the-application-of-the-law-on-royalties-for-the-use-of-land-lex-faoc023036/?type=legislation&xsubjects=Mineral+resources&page=3193,Land & soil, Regulation,"Land reform,Land tenure,Public land,Subdivision of land,Royalties/fees,Tax/levy,Lease,Common property,Ownership,Inheritance,Land valuation,Institution,Agricultural land,Urban land,Cooperative/producer organization","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",Entry into force on the date of signature.,ECOLEX_Legislation
Ley Nº 3/1998 - Intervención integral de la administración ambiental.,1998.0,Spain,"La presente Ley, que consta de 4 títulos, 57 artículos, 7 disposiciones adicionales, 4 transitorias, 1 derogatoria, 4 finales y 3 anexos, tiene por objeto establecer el sistema de intervención administrativa de las actividades susceptibles de afectar el medio ambiente, la seguridad y la salud de las personas, en el ámbito territorial de Cataluña. La presente Ley establece un sistema de intervención administrativa atendiendo a los siguientes principios y criterios generales: a) integración de la acción pública de prevención y control de la contaminación, teniendo en cuenta el medio ambiente en conjunto, mediante la integración de las autorizaciones y los sistemas de control medioambientales, la implantación de las oficinas de gestión ambiental unificada; b) descentralización; c) coordinación entre las administraciones públicas competentes con el fin de evitar la superposición de actuaciones; d) simplificación de los procedimientos; e) modernización de las herramientas de gestión; y f) participación ciudadana.",https://www.ecolex.org/details/legislation/ley-no-31998-intervencion-integral-de-la-administracion-ambiental-lex-faoc012673/?type=legislation&xsubjects=Mineral+resources&page=3193,Environment gen., Legislation,"Environmental planning,Ecosystem preservation,Environmental standards,EIA,Institution,Legal proceedings/administrative proceedings,Inspection,Environmental audit","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
"Decreto Ley Nº 10 - Modifica la Ley Nº 6, Marco regulatorio e institucional para la prestación del servicio público de electricidad.",1998.0,Panama,"El presente Decreto Ley modifica la Ley que dicta el marco regulatorio e institucional para la prestación del servicio público de electricidad, respecto al incremento de la eficiencia a través de la competencia en el mercado eléctrico",https://www.ecolex.org/details/legislation/decreto-ley-no-10-modifica-la-ley-no-6-marco-regulatorio-e-institucional-para-la-prestacion-del-servicio-publico-de-electricidad-lex-faoc076925/?type=legislation&xsubjects=Mineral+resources&page=3193,Energy, Legislation,"Energy conservation/energy production,Institution,Legal proceedings/administrative proceedings,Hydropower generation,Transport/storage,Internal trade,Royalties/fees","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
Act regulating the practice of agricultural engineering in the Philippines (No. 8559).,1998.0,Philippines,"""Agricultural engineering"" is defined as the profession requiring the application of the fundamental and known principles of engineering to the peculiar condition and requirements of agriculture as an industry and as a field of science, and shall include various skills and activities listed in section 3. There is created a Board of Agricultural Engineering. The Board may promulgate and adopt rules and regulations necessary for the carrying out of provisions of this Act. Persons who successfully passed the examination for agricultural engineering shall receive a certificate of registration as agricultural engineer. Practice as an agricultural engineer is allowed only as individuals. (35 sections)",https://www.ecolex.org/details/legislation/act-regulating-the-practice-of-agricultural-engineering-in-the-philippines-no-8559-lex-faoc016079/?type=legislation&xsubjects=Mineral+resources&page=3193,Agricultural & rural development, Legislation,"Agricultural development,Institution","Asia, ASIA AND THE PACIFIC, East Asian Seas, North Pacific, South-Eastern Asia",Enters into force on 28 July 1998.,ECOLEX_Legislation
Resolution of the Council of Ministers No. 86/98 approving Portuguese coastal zone planning.,1998.0,Portugal,"This Resolution of the Council of Ministers approves coastal zone planning. It consists of 3 articles defining the principles to be applied in order to perform land use planning within the coasts of the Portuguese territory. It concerns: coastal land use planning, pollution control, beach management, etc.",https://www.ecolex.org/details/legislation/resolution-of-the-council-of-ministers-no-8698-approving-portuguese-coastal-zone-planning-lex-faoc024385/?type=legislation&xsubjects=Mineral+resources&page=3193,"Land & soil, Sea", Regulation,"Coastal zone management,Land-use planning,Pollution control,Legal proceedings/administrative proceedings","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
